arrival_date,state,district,market,commodity,variety,min_price,max_price,modal_price,arrivals_in_qtl
2019_10_02,Uttar Pradesh,Agra,Agra,Potato,Desi,1471.8,1743.8,1575.0,1236
2019_10_03,Uttar Pradesh,Agra,Agra,Potato,Desi,1401.8,1787.2,1564.2,1109
2019_10_04,Uttar Pradesh,Agra,Agra,Potato,Desi,1465.2,1734.5,1580.4,740
2019_10_05,Uttar Pradesh,Agra,Agra,Potato,Desi,1405.4,1678.4,1571.4,999
2019_10_06,Uttar Pradesh,Agra,Agra,Potato,Desi,1402.8,1689.2,1590.4,828
2019_10_07,Uttar Pradesh,Agra,Agra,Potato,Desi,1486.8,1748.9,1611.6,855
2019_10_08,Uttar Pradesh,Agra,Agra,Potato,Desi,1529.4,1741.4,1633.9,632
2019_10_09,Uttar Pradesh,Agra,Agra,Potato,Desi,1512.7,1833.3,1672.1,618
2019_10_10,Uttar Pradesh,Agra,Agra,Potato,Desi,1511.3,1867.3,1684.2,1261
2019_10_11,Uttar Pradesh,Agra,Agra,Potato,Desi,1508.6,1891.1,1698.0,787
2019_10_12,Uttar Pradesh,Agra,Agra,Potato,Desi,1549.6,1829.1,1687.9,1151
2019_10_13,Uttar Pradesh,Agra,Agra,Potato,Desi,1452.4,1819.4,1646.1,1334
2019_10_14,Uttar Pradesh,Agra,Agra,Potato,Desi,1506.3,1760.8,1655.9,1089
2019_10_15,Uttar Pradesh,Agra,Agra,Potato,Desi,1545.6,1863.0,1633.5,713
2019_10_16,Uttar Pradesh,Agra,Agra,Potato,Desi,1424.8,1720.0,1611.6,710
2019_10_17,Uttar Pradesh,Agra,Agra,Potato,Desi,1414.6,1700.4,1594.8,1250
2019_10_18,Uttar Pradesh,Agra,Agra,Potato,Desi,1510.5,1780.0,1611.6,1118
2019_10_19,Uttar Pradesh,Agra,Agra,Potato,Desi,1530.3,1776.6,1634.0,726
2019_10_20,Uttar Pradesh,Agra,Agra,Potato,Desi,1472.5,1814.0,1641.0,1093
2019_10_21,Uttar Pradesh,Agra,Agra,Potato,Desi,1455.9,1823.8,1624.2,834
2019_10_22,Uttar Pradesh,Agra,Agra,Potato,Desi,1527.8,1775.9,1623.2,1242
2019_10_23,Uttar Pradesh,Agra,Agra,Potato,Desi,1515.4,1794.7,1653.6,1273
2019_10_24,Uttar Pradesh,Agra,Agra,Potato,Desi,1485.9,1801.9,1652.2,1158
2019_10_25,Uttar Pradesh,Agra,Agra,Potato,Desi,1505.4,1749.8,1646.3,1188
2019_10_26,Uttar Pradesh,Agra,Agra,Potato,Desi,1475.8,1800.3,1675.4,1308
2019_10_27,Uttar Pradesh,Agra,Agra,Potato,Desi,1617.1,1924.4,1721.8,1195
2019_10_28,Uttar Pradesh,Agra,Agra,Potato,Desi,1611.1,1930.8,1717.0,1046
2019_10_29,Uttar Pradesh,Agra,Agra,Potato,Desi,1539.0,1817.0,1687.0,1328
2019_10_30,Uttar Pradesh,Agra,Agra,Potato,Desi,1527.2,1915.4,1691.1,579
2019_10_31,Uttar Pradesh,Agra,Agra,Potato,Desi,1566.2,1779.0,1687.1,601
2019_11_01,Uttar Pradesh,Agra,Agra,Potato,Desi,1554.2,1954.2,1708.7,941
2019_11_02,Uttar Pradesh,Agra,Agra,Potato,Desi,1537.8,1863.9,1676.1,821
2019_11_03,Uttar Pradesh,Agra,Agra,Potato,Desi,1482.5,1782.0,1652.1,798
2019_11_04,Uttar Pradesh,Agra,Agra,Potato,Desi,1456.1,1818.7,1639.6,674
2019_11_05,Uttar Pradesh,Agra,Agra,Potato,Desi,1472.1,1758.0,1647.5,653
2019_11_06,Uttar Pradesh,Agra,Agra,Potato,Desi,1443.6,1832.7,1622.2,682
2019_11_07,Uttar Pradesh,Agra,Agra,Potato,Desi,1466.2,1740.6,1637.6,761
2019_11_08,Uttar Pradesh,Agra,Agra,Potato,Desi,1444.7,1713.6,1623.4,1114
2019_11_09,Uttar Pradesh,Agra,Agra,Potato,Desi,1463.3,1781.6,1590.9,1341
2019_11_10,Uttar Pradesh,Agra,Agra,Potato,Desi,1383.8,1777.2,1572.2,1251
2019_11_11,Uttar Pradesh,Agra,Agra,Potato,Desi,1395.6,1631.0,1545.0,1106
2019_11_12,Uttar Pradesh,Agra,Agra,Potato,Desi,1370.7,1602.2,1520.5,1000
2019_11_13,Uttar Pradesh,Agra,Agra,Potato,Desi,1371.6,1707.9,1552.8,1293
2019_11_14,Uttar Pradesh,Agra,Agra,Potato,Desi,1423.5,1783.7,1553.2,1126
2019_11_15,Uttar Pradesh,Agra,Agra,Potato,Desi,1445.7,1747.3,1569.8,1040
2019_11_16,Uttar Pradesh,Agra,Agra,Potato,Desi,1408.2,1768.3,1559.8,1323
2019_11_17,Uttar Pradesh,Agra,Agra,Potato,Desi,1452.2,1737.0,1568.3,642
2019_11_18,Uttar Pradesh,Agra,Agra,Potato,Desi,1413.4,1738.4,1551.4,1061
2019_11_19,Uttar Pradesh,Agra,Agra,Potato,Desi,1484.3,1802.9,1579.6,1086
2019_11_20,Uttar Pradesh,Agra,Agra,Potato,Desi,1465.0,1736.2,1572.0,734
2019_11_21,Uttar Pradesh,Agra,Agra,Potato,Desi,1388.5,1669.3,1554.2,802
2019_11_22,Uttar Pradesh,Agra,Agra,Potato,Desi,1397.8,1654.4,1529.5,886
2019_11_23,Uttar Pradesh,Agra,Agra,Potato,Desi,1423.5,1612.4,1508.2,865
2019_11_24,Uttar Pradesh,Agra,Agra,Potato,Desi,1384.7,1610.0,1485.7,609
2019_11_25,Uttar Pradesh,Agra,Agra,Potato,Desi,1433.6,1646.5,1514.9,772
2019_11_26,Uttar Pradesh,Agra,Agra,Potato,Desi,1393.4,1645.3,1510.3,898
2019_11_27,Uttar Pradesh,Agra,Agra,Potato,Desi,1371.1,1637.7,1504.5,1210
2019_11_28,Uttar Pradesh,Agra,Agra,Potato,Desi,1474.6,1721.8,1560.4,1015
2019_11_29,Uttar Pradesh,Agra,Agra,Potato,Desi,1432.9,1695.8,1585.2,814
2019_11_30,Uttar Pradesh,Agra,Agra,Potato,Desi,1375.4,1744.5,1559.4,1057
2019_12_01,Uttar Pradesh,Agra,Agra,Potato,Desi,1463.4,1793.2,1581.0,1265
2019_12_02,Uttar Pradesh,Agra,Agra,Potato,Desi,1463.7,1769.2,1571.5,641
2019_12_03,Uttar Pradesh,Agra,Agra,Potato,Desi,1455.5,1712.7,1566.5,837
2019_12_04,Uttar Pradesh,Agra,Agra,Potato,Desi,1442.8,1677.9,1553.4,1128
2019_12_05,Uttar Pradesh,Agra,Agra,Potato,Desi,1447.2,1671.5,1548.6,597
2019_12_06,Uttar Pradesh,Agra,Agra,Potato,Desi,1418.9,1748.7,1536.0,1017
2019_12_07,Uttar Pradesh,Agra,Agra,Potato,Desi,1402.2,1702.0,1528.6,598
2019_12_08,Uttar Pradesh,Agra,Agra,Potato,Desi,1418.3,1605.3,1520.0,1045
2019_12_09,Uttar Pradesh,Agra,Agra,Potato,Desi,1412.3,1655.0,1527.1,752
2019_12_10,Uttar Pradesh,Agra,Agra,Potato,Desi,1390.9,1744.3,1534.6,775
2019_12_11,Uttar Pradesh,Agra,Agra,Potato,Desi,1437.2,1667.5,1535.4,739
2019_12_12,Uttar Pradesh,Agra,Agra,Potato,Desi,1388.4,1663.9,1559.8,1090
2019_12_13,Uttar Pradesh,Agra,Agra,Potato,Desi,1480.4,1765.7,1576.5,677
2019_12_14,Uttar Pradesh,Agra,Agra,Potato,Desi,1475.4,1779.7,1597.2,1252
2019_12_15,Uttar Pradesh,Agra,Agra,Potato,Desi,1397.0,1664.7,1580.1,981
2019_12_16,Uttar Pradesh,Agra,Agra,Potato,Desi,1423.6,1669.0,1556.3,954
2019_12_17,Uttar Pradesh,Agra,Agra,Potato,Desi,1470.2,1759.1,1559.1,1027
2019_12_18,Uttar Pradesh,Agra,Agra,Potato,Desi,1405.1,1679.7,1564.1,1011
2019_12_19,Uttar Pradesh,Agra,Agra,Potato,Desi,1398.4,1715.9,1543.9,1214
2019_12_20,Uttar Pradesh,Agra,Agra,Potato,Desi,1402.1,1734.1,1547.9,1256
2019_12_21,Uttar Pradesh,Agra,Agra,Potato,Desi,1349.6,1603.3,1515.7,1191
2019_12_22,Uttar Pradesh,Agra,Agra,Potato,Desi,1423.1,1645.2,1508.9,1209
2019_12_23,Uttar Pradesh,Agra,Agra,Potato,Desi,1384.2,1588.9,1485.9,950
2019_12_24,Uttar Pradesh,Agra,Agra,Potato,Desi,1403.0,1665.5,1492.9,587
2019_12_25,Uttar Pradesh,Agra,Agra,Potato,Desi,1386.4,1666.0,1506.2,1099
2019_12_26,Uttar Pradesh,Agra,Agra,Potato,Desi,1358.2,1563.8,1469.8,1324
2019_12_27,Uttar Pradesh,Agra,Agra,Potato,Desi,1275.8,1519.1,1418.5,781
2019_12_28,Uttar Pradesh,Agra,Agra,Potato,Desi,1325.2,1587.5,1446.0,1239
2019_12_29,Uttar Pradesh,Agra,Agra,Potato,Desi,1260.6,1563.5,1427.9,1333
2019_12_30,Uttar Pradesh,Agra,Agra,Potato,Desi,1292.7,1514.7,1420.7,740
2019_12_31,Uttar Pradesh,Agra,Agra,Potato,Desi,1263.2,1493.4,1405.6,686
2020_01_01,Uttar Pradesh,Agra,Agra,Potato,Desi,1260.4,1555.1,1418.1,2934
2020_01_02,Uttar Pradesh,Agra,Agra,Potato,Desi,1339.9,1635.1,1426.7,2642
2020_01_03,Uttar Pradesh,Agra,Agra,Potato,Desi,1275.4,1575.2,1414.2,2256
2020_01_04,Uttar Pradesh,Agra,Agra,Potato,Desi,1307.2,1540.3,1418.8,2322
2020_01_05,Uttar Pradesh,Agra,Agra,Potato,Desi,1301.7,1573.2,1416.7,2813
2020_01_06,Uttar Pradesh,Agra,Agra,Potato,Desi,1268.3,1517.6,1415.1,2043
2020_01_07,Uttar Pradesh,Agra,Agra,Potato,Desi,1249.8,1622.1,1418.8,2387
2020_01_08,Uttar Pradesh,Agra,Agra,Potato,Desi,1327.6,1543.7,1412.1,2049
2020_01_09,Uttar Pradesh,Agra,Agra,Potato,Desi,1240.1,1467.5,1397.4,1498
2020_01_10,Uttar Pradesh,Agra,Agra,Potato,Desi,1279.6,1479.4,1405.8,1796
2020_01_11,Uttar Pradesh,Agra,Agra,Potato,Desi,1246.8,1548.1,1402.3,2080
2020_01_12,Uttar Pradesh,Agra,Agra,Potato,Desi,1278.2,1538.2,1396.1,2359
2020_01_13,Uttar Pradesh,Agra,Agra,Potato,Desi,1283.5,1597.8,1392.2,1576
2020_01_14,Uttar Pradesh,Agra,Agra,Potato,Desi,1245.1,1545.8,1376.7,2982
2020_01_15,Uttar Pradesh,Agra,Agra,Potato,Desi,1201.9,1518.6,1351.0,2059
2020_01_16,Uttar Pradesh,Agra,Agra,Potato,Desi,1248.0,1454.8,1337.2,1890
2020_01_17,Uttar Pradesh,Agra,Agra,Potato,Desi,1256.4,1410.8,1337.0,1598
2020_01_18,Uttar Pradesh,Agra,Agra,Potato,Desi,1235.0,1516.8,1332.1,1927
2020_01_19,Uttar Pradesh,Agra,Agra,Potato,Desi,1163.6,1417.5,1312.2,1574
2020_01_20,Uttar Pradesh,Agra,Agra,Potato,Desi,1196.4,1383.4,1288.4,1738
2020_01_21,Uttar Pradesh,Agra,Agra,Potato,Desi,1174.6,1434.2,1268.6,2374
2020_01_22,Uttar Pradesh,Agra,Agra,Potato,Desi,1194.6,1415.6,1264.8,2338
2020_01_23,Uttar Pradesh,Agra,Agra,Potato,Desi,1216.9,1375.4,1286.6,1714
2020_01_24,Uttar Pradesh,Agra,Agra,Potato,Desi,1180.8,1396.1,1267.0,1617
2020_01_25,Uttar Pradesh,Agra,Agra,Potato,Desi,1133.1,1361.5,1276.1,1572
2020_01_26,Uttar Pradesh,Agra,Agra,Potato,Desi,1155.3,1408.5,1254.3,2896
2020_01_27,Uttar Pradesh,Agra,Agra,Potato,Desi,1146.2,1398.0,1264.4,1517
2020_01_28,Uttar Pradesh,Agra,Agra,Potato,Desi,1135.7,1328.1,1253.4,2176
2020_01_29,Uttar Pradesh,Agra,Agra,Potato,Desi,1153.5,1366.5,1251.3,2476
2020_01_30,Uttar Pradesh,Agra,Agra,Potato,Desi,1175.9,1369.5,1260.5,2897
2020_01_31,Uttar Pradesh,Agra,Agra,Potato,Desi,1180.0,1379.2,1260.7,1387
2020_02_01,Uttar Pradesh,Agra,Agra,Potato,Desi,1163.5,1409.7,1263.1,2112
2020_02_02,Uttar Pradesh,Agra,Agra,Potato,Desi,1136.7,1349.0,1263.4,2347
2020_02_03,Uttar Pradesh,Agra,Agra,Potato,Desi,1135.4,1467.9,1288.9,1344
2020_02_04,Uttar Pradesh,Agra,Agra,Potato,Desi,1147.8,1358.6,1268.2,3014
2020_02_05,Uttar Pradesh,Agra,Agra,Potato,Desi,1122.3,1407.8,1264.9,1986
2020_02_06,Uttar Pradesh,Agra,Agra,Potato,Desi,1140.3,1435.2,1263.9,1684
2020_02_07,Uttar Pradesh,Agra,Agra,Potato,Desi,1111.7,1324.3,1249.9,2279
2020_02_08,Uttar Pradesh,Agra,Agra,Potato,Desi,1123.7,1348.4,1260.6,2426
2020_02_09,Uttar Pradesh,Agra,Agra,Potato,Desi,1182.8,1383.8,1253.3,2335
2020_02_10,Uttar Pradesh,Agra,Agra,Potato,Desi,1188.4,1364.4,1264.1,2105
2020_02_11,Uttar Pradesh,Agra,Agra,Potato,Desi,1161.8,1344.0,1264.1,1355
2020_02_12,Uttar Pradesh,Agra,Agra,Potato,Desi,1115.3,1334.5,1257.7,1400
2020_02_13,Uttar Pradesh,Agra,Agra,Potato,Desi,1179.9,1386.5,1281.4,2428
2020_02_14,Uttar Pradesh,Agra,Agra,Potato,Desi,1102.7,1335.6,1253.0,1716
2020_02_15,Uttar Pradesh,Agra,Agra,Potato,Desi,1158.8,1416.9,1261.0,2290
2020_02_16,Uttar Pradesh,Agra,Agra,Potato,Desi,1197.6,1418.5,1280.0,1352
2020_02_17,Uttar Pradesh,Agra,Agra,Potato,Desi,1144.2,1420.0,1256.7,1767
2020_02_18,Uttar Pradesh,Agra,Agra,Potato,Desi,1166.9,1369.2,1255.3,2135
2020_02_19,Uttar Pradesh,Agra,Agra,Potato,Desi,1183.4,1386.9,1261.2,2240
2020_02_20,Uttar Pradesh,Agra,Agra,Potato,Desi,1134.8,1333.9,1247.7,2269
2020_02_21,Uttar Pradesh,Agra,Agra,Potato,Desi,1106.3,1333.4,1255.1,2978
2020_02_22,Uttar Pradesh,Agra,Agra,Potato,Desi,1187.7,1358.3,1274.6,2527
2020_02_23,Uttar Pradesh,Agra,Agra,Potato,Desi,1209.2,1450.6,1283.7,2391
2020_02_24,Uttar Pradesh,Agra,Agra,Potato,Desi,1156.0,1435.9,1309.4,1303
2020_02_25,Uttar Pradesh,Agra,Agra,Potato,Desi,1144.5,1380.4,1291.0,1904
2020_02_26,Uttar Pradesh,Agra,Agra,Potato,Desi,1164.5,1378.4,1285.7,2925
2020_02_27,Uttar Pradesh,Agra,Agra,Potato,Desi,1162.2,1383.2,1261.5,1575
2020_02_28,Uttar Pradesh,Agra,Agra,Potato,Desi,1135.6,1341.7,1253.7,1885
2020_02_29,Uttar Pradesh,Agra,Agra,Potato,Desi,1174.9,1327.2,1260.1,2585
2020_03_01,Uttar Pradesh,Agra,Agra,Potato,Desi,1114.6,1334.5,1260.4,1667
2020_03_02,Uttar Pradesh,Agra,Agra,Potato,Desi,1138.8,1336.3,1248.9,2950
2020_03_03,Uttar Pradesh,Agra,Agra,Potato,Desi,1136.1,1391.3,1243.9,2964
2020_03_04,Uttar Pradesh,Agra,Agra,Potato,Desi,1146.3,1390.5,1212.9,2950
2020_03_05,Uttar Pradesh,Agra,Agra,Potato,Desi,1125.4,1297.2,1211.3,2746
2020_03_06,Uttar Pradesh,Agra,Agra,Potato,Desi,1113.5,1403.2,1230.8,1611
2020_03_07,Uttar Pradesh,Agra,Agra,Potato,Desi,1079.6,1336.4,1206.6,1722
2020_03_08,Uttar Pradesh,Agra,Agra,Potato,Desi,1108.7,1343.1,1204.4,1696
2020_03_09,Uttar Pradesh,Agra,Agra,Potato,Desi,1113.6,1339.4,1221.3,1907
2020_03_10,Uttar Pradesh,Agra,Agra,Potato,Desi,1069.7,1282.9,1204.8,1504
2020_03_11,Uttar Pradesh,Agra,Agra,Potato,Desi,1120.8,1311.9,1200.3,2604
2020_03_12,Uttar Pradesh,Agra,Agra,Potato,Desi,1070.0,1391.8,1214.6,1342
2020_03_13,Uttar Pradesh,Agra,Agra,Potato,Desi,1113.3,1321.4,1248.4,1691
2020_03_14,Uttar Pradesh,Agra,Agra,Potato,Desi,1162.7,1431.1,1249.0,2504
2020_03_15,Uttar Pradesh,Agra,Agra,Potato,Desi,1102.8,1415.0,1250.7,2752
2020_03_16,Uttar Pradesh,Agra,Agra,Potato,Desi,1128.4,1312.5,1230.8,2967
2020_03_17,Uttar Pradesh,Agra,Agra,Potato,Desi,1157.6,1414.2,1233.3,1697
2020_03_18,Uttar Pradesh,Agra,Agra,Potato,Desi,1121.6,1363.1,1226.2,2947
2020_03_19,Uttar Pradesh,Agra,Agra,Potato,Desi,1117.6,1405.2,1228.5,2451
2020_03_20,Uttar Pradesh,Agra,Agra,Potato,Desi,1096.4,1310.7,1232.7,2711
2020_03_21,Uttar Pradesh,Agra,Agra,Potato,Desi,1125.6,1290.4,1226.8,2264
2020_03_22,Uttar Pradesh,Agra,Agra,Potato,Desi,1175.9,1360.0,1242.5,2083
2020_03_23,Uttar Pradesh,Agra,Agra,Potato,Desi,1159.0,1313.4,1247.2,2457
2020_03_24,Uttar Pradesh,Agra,Agra,Potato,Desi,1166.8,1358.4,1233.8,1777
2020_03_25,Uttar Pradesh,Agra,Agra,Potato,Desi,1144.3,1308.7,1213.9,2987
2020_03_26,Uttar Pradesh,Agra,Agra,Potato,Desi,1114.6,1356.1,1231.8,1757
2020_03_27,Uttar Pradesh,Agra,Agra,Potato,Desi,1139.1,1404.6,1244.8,2845
2020_03_28,Uttar Pradesh,Agra,Agra,Potato,Desi,1116.2,1360.5,1245.7,2296
2020_03_29,Uttar Pradesh,Agra,Agra,Potato,Desi,1162.3,1352.7,1224.2,2009
2020_03_30,Uttar Pradesh,Agra,Agra,Potato,Desi,1120.6,1347.6,1217.7,1426
2020_03_31,Uttar Pradesh,Agra,Agra,Potato,Desi,1103.4,1314.1,1222.7,2126
2020_04_01,Uttar Pradesh,Agra,Agra,Potato,Desi,1077.1,1321.9,1215.2,733
2020_04_02,Uttar Pradesh,Agra,Agra,Potato,Desi,1147.8,1311.0,1246.8,1128
2020_04_03,Uttar Pradesh,Agra,Agra,Potato,Desi,1121.1,1383.2,1234.7,1216
2020_04_04,Uttar Pradesh,Agra,Agra,Potato,Desi,1117.3,1381.4,1223.3,1162
2020_04_05,Uttar Pradesh,Agra,Agra,Potato,Desi,1152.7,1377.5,1231.8,1044
2020_04_06,Uttar Pradesh,Agra,Agra,Potato,Desi,1125.3,1370.7,1254.7,701
2020_04_07,Uttar Pradesh,Agra,Agra,Potato,Desi,1103.1,1341.1,1223.3,867
2020_04_08,Uttar Pradesh,Agra,Agra,Potato,Desi,1148.4,1314.3,1216.9,976
2020_04_09,Uttar Pradesh,Agra,Agra,Potato,Desi,1068.4,1328.7,1184.6,618
2020_04_10,Uttar Pradesh,Agra,Agra,Potato,Desi,1079.7,1315.5,1208.3,869
2020_04_11,Uttar Pradesh,Agra,Agra,Potato,Desi,1066.0,1346.2,1202.4,1128
2020_04_12,Uttar Pradesh,Agra,Agra,Potato,Desi,1167.7,1347.2,1231.0,680
2020_04_13,Uttar Pradesh,Agra,Agra,Potato,Desi,1116.5,1290.4,1212.3,876
2020_04_14,Uttar Pradesh,Agra,Agra,Potato,Desi,1106.9,1271.6,1203.1,831
2020_04_15,Uttar Pradesh,Agra,Agra,Potato,Desi,1101.3,1345.1,1203.8,773
2020_04_16,Uttar Pradesh,Agra,Agra,Potato,Desi,1123.1,1307.1,1215.8,815
2020_04_17,Uttar Pradesh,Agra,Agra,Potato,Desi,1111.6,1287.6,1222.1,909
2020_04_18,Uttar Pradesh,Agra,Agra,Potato,Desi,1136.5,1350.9,1218.4,1298
2020_04_19,Uttar Pradesh,Agra,Agra,Potato,Desi,1116.0,1333.3,1190.0,824
2020_04_20,Uttar Pradesh,Agra,Agra,Potato,Desi,1096.2,1283.3,1192.2,682
2020_04_21,Uttar Pradesh,Agra,Agra,Potato,Desi,1087.3,1285.5,1195.4,1133
2020_04_22,Uttar Pradesh,Agra,Agra,Potato,Desi,1127.5,1352.5,1194.7,1281
2020_04_23,Uttar Pradesh,Agra,Agra,Potato,Desi,1137.0,1289.6,1218.8,649
2020_04_24,Uttar Pradesh,Agra,Agra,Potato,Desi,1088.0,1365.7,1220.6,656
2020_04_25,Uttar Pradesh,Agra,Agra,Potato,Desi,1170.2,1401.4,1246.1,870
2020_04_26,Uttar Pradesh,Agra,Agra,Potato,Desi,1189.2,1395.9,1258.2,1165
2020_04_27,Uttar Pradesh,Agra,Agra,Potato,Desi,1141.1,1451.0,1270.8,1231
2020_04_28,Uttar Pradesh,Agra,Agra,Potato,Desi,1168.3,1394.9,1287.6,1297
2020_04_29,Uttar Pradesh,Agra,Agra,Potato,Desi,1185.0,1447.7,1297.0,805
2020_04_30,Uttar Pradesh,Agra,Agra,Potato,Desi,1187.4,1367.6,1295.0,965
2020_05_01,Uttar Pradesh,Agra,Agra,Potato,Desi,1165.3,1465.7,1306.1,1264
2020_05_02,Uttar Pradesh,Agra,Agra,Potato,Desi,1207.4,1389.7,1322.6,808
2020_05_03,Uttar Pradesh,Agra,Agra,Potato,Desi,1263.3,1416.7,1333.6,1202
2020_05_04,Uttar Pradesh,Agra,Agra,Potato,Desi,1163.1,1390.2,1314.1,723
2020_05_05,Uttar Pradesh,Agra,Agra,Potato,Desi,1185.4,1425.6,1329.7,997
2020_05_06,Uttar Pradesh,Agra,Agra,Potato,Desi,1228.0,1450.0,1344.1,922
2020_05_07,Uttar Pradesh,Agra,Agra,Potato,Desi,1207.4,1453.8,1359.8,1329
2020_05_08,Uttar Pradesh,Agra,Agra,Potato,Desi,1222.0,1538.2,1357.3,905
2020_05_09,Uttar Pradesh,Agra,Agra,Potato,Desi,1253.9,1432.7,1348.3,711
2020_05_10,Uttar Pradesh,Agra,Agra,Potato,Desi,1258.3,1429.9,1350.4,781
2020_05_11,Uttar Pradesh,Agra,Agra,Potato,Desi,1234.1,1481.4,1367.4,1273
2020_05_12,Uttar Pradesh,Agra,Agra,Potato,Desi,1267.6,1500.7,1347.1,756
2020_05_13,Uttar Pradesh,Agra,Agra,Potato,Desi,1274.8,1543.6,1350.3,609
2020_05_14,Uttar Pradesh,Agra,Agra,Potato,Desi,1192.8,1409.7,1322.3,998
2020_05_15,Uttar Pradesh,Agra,Agra,Potato,Desi,1227.8,1396.4,1304.3,776
2020_05_16,Uttar Pradesh,Agra,Agra,Potato,Desi,1195.6,1430.3,1324.2,690
2020_05_17,Uttar Pradesh,Agra,Agra,Potato,Desi,1207.4,1425.1,1331.4,1144
2020_05_18,Uttar Pradesh,Agra,Agra,Potato,Desi,1205.1,1508.2,1317.5,686
2020_05_19,Uttar Pradesh,Agra,Agra,Potato,Desi,1174.3,1433.4,1330.5,894
2020_05_20,Uttar Pradesh,Agra,Agra,Potato,Desi,1222.8,1505.4,1324.3,828
2020_05_21,Uttar Pradesh,Agra,Agra,Potato,Desi,1195.7,1514.4,1333.8,1316
2020_05_22,Uttar Pradesh,Agra,Agra,Potato,Desi,1235.3,1457.1,1343.5,649
2020_05_23,Uttar Pradesh,Agra,Agra,Potato,Desi,1212.3,1460.9,1356.6,669
2020_05_24,Uttar Pradesh,Agra,Agra,Potato,Desi,1303.4,1446.0,1373.0,1126
2020_05_25,Uttar Pradesh,Agra,Agra,Potato,Desi,1256.4,1456.4,1371.9,1189
2020_05_26,Uttar Pradesh,Agra,Agra,Potato,Desi,1246.8,1538.2,1370.4,754
2020_05_27,Uttar Pradesh,Agra,Agra,Potato,Desi,1288.7,1501.3,1393.5,760
2020_05_28,Uttar Pradesh,Agra,Agra,Potato,Desi,1245.0,1563.9,1381.2,1209
2020_05_29,Uttar Pradesh,Agra,Agra,Potato,Desi,1277.6,1570.7,1391.1,823
2020_05_30,Uttar Pradesh,Agra,Agra,Potato,Desi,1232.5,1583.5,1382.2,649
2020_05_31,Uttar Pradesh,Agra,Agra,Potato,Desi,1305.6,1525.2,1384.8,715
2020_06_01,Uttar Pradesh,Agra,Agra,Potato,Desi,1294.5,1567.6,1417.3,659
2020_06_02,Uttar Pradesh,Agra,Agra,Potato,Desi,1308.1,1487.6,1401.2,694
2020_06_03,Uttar Pradesh,Agra,Agra,Potato,Desi,1272.0,1566.8,1382.4,655
2020_06_04,Uttar Pradesh,Agra,Agra,Potato,Desi,1244.7,1541.3,1409.2,1048
2020_06_05,Uttar Pradesh,Agra,Agra,Potato,Desi,1273.1,1586.5,1417.0,1130
2020_06_06,Uttar Pradesh,Agra,Agra,Potato,Desi,1335.6,1548.1,1409.4,878
2020_06_07,Uttar Pradesh,Agra,Agra,Potato,Desi,1276.4,1586.3,1411.3,1228
2020_06_08,Uttar Pradesh,Agra,Agra,Potato,Desi,1270.7,1507.4,1412.0,826
2020_06_09,Uttar Pradesh,Agra,Agra,Potato,Desi,1289.2,1532.8,1411.3,1067
2020_06_10,Uttar Pradesh,Agra,Agra,Potato,Desi,1330.9,1607.4,1437.0,618
2020_06_11,Uttar Pradesh,Agra,Agra,Potato,Desi,1320.1,1622.0,1425.3,821
2020_06_12,Uttar Pradesh,Agra,Agra,Potato,Desi,1326.1,1617.1,1425.3,843
2020_06_13,Uttar Pradesh,Agra,Agra,Potato,Desi,1257.2,1487.5,1411.4,912
2020_06_14,Uttar Pradesh,Agra,Agra,Potato,Desi,1294.1,1507.3,1411.9,1144
2020_06_15,Uttar Pradesh,Agra,Agra,Potato,Desi,1278.6,1535.9,1405.3,585
2020_06_16,Uttar Pradesh,Agra,Agra,Potato,Desi,1258.4,1511.4,1414.3,1322
2020_06_17,Uttar Pradesh,Agra,Agra,Potato,Desi,1255.1,1602.2,1415.8,1308
2020_06_18,Uttar Pradesh,Agra,Agra,Potato,Desi,1279.6,1552.1,1429.0,1212
2020_06_19,Uttar Pradesh,Agra,Agra,Potato,Desi,1344.7,1649.2,1454.3,1276
2020_06_20,Uttar Pradesh,Agra,Agra,Potato,Desi,1317.1,1518.8,1437.7,1206
2020_06_21,Uttar Pradesh,Agra,Agra,Potato,Desi,1272.9,1562.6,1443.3,990
2020_06_22,Uttar Pradesh,Agra,Agra,Potato,Desi,1291.7,1504.5,1420.3,673
2020_06_23,Uttar Pradesh,Agra,Agra,Potato,Desi,1257.3,1541.4,1424.9,884
2020_06_24,Uttar Pradesh,Agra,Agra,Potato,Desi,1286.5,1647.2,1437.4,881
2020_06_25,Uttar Pradesh,Agra,Agra,Potato,Desi,1324.3,1547.0,1435.2,799
2020_06_26,Uttar Pradesh,Agra,Agra,Potato,Desi,1340.8,1630.9,1444.9,1187
2020_06_27,Uttar Pradesh,Agra,Agra,Potato,Desi,1314.5,1555.3,1453.2,701
2020_06_28,Uttar Pradesh,Agra,Agra,Potato,Desi,1359.5,1681.9,1465.7,1117
2020_06_29,Uttar Pradesh,Agra,Agra,Potato,Desi,1369.3,1604.4,1448.1,1268
2020_06_30,Uttar Pradesh,Agra,Agra,Potato,Desi,1388.7,1670.7,1469.0,690
2020_07_01,Uttar Pradesh,Agra,Agra,Potato,Desi,1346.9,1553.9,1466.1,893
2020_07_02,Uttar Pradesh,Agra,Agra,Potato,Desi,1349.1,1653.7,1440.9,860
